reviewId,userName,content,score,thumbsUpCount,at,appVersion,Sentiment,Sentiment Score
bc55b9e5-213c-4501-ab92-7aed708a3fcc,Wajeeha Shahid,The app does not open on my phone,1,0,2022-11-06 19:08:39,1.4.2,NEGATIVE,0.9994827508926392
50b34d7b-0c90-48a3-93ce-eee13442f169,"শামীম আহমেদ পাকুন্দিয়া,কিশোরগঞ্জ",Shameem Ahamed Kishorganj,5,0,2022-11-05 20:26:33,1.3.2,POSITIVE,0.9760444164276123
ddd75fce-6975-4d44-82b7-ef9c17afa958,Bryan Gaw,Clear,5,0,2022-11-04 01:18:08,,POSITIVE,0.9985085129737854
8bf2b85f-44b1-409f-b2f6-3e81d24e4777,Abdul Razzaqaki,It's fast and easy check up information,5,4,2022-11-03 15:09:03,1.4.1,POSITIVE,0.9988449811935425
87023215-dcfe-4392-9370-31a0ca8c28da,Noem,Best,5,0,2022-11-03 14:35:20,,POSITIVE,0.9971845746040344
ae7b2bca-6e02-4965-b986-165b36e8d474,ABDUR RAZZAK,good,5,0,2022-11-03 08:08:05,1.4.2,POSITIVE,0.9985306262969971
0b8fe570-214a-46ca-aaad-9a8c67937307,juyel hossine,Very good app,1,0,2022-11-02 20:52:14,1.4.2,POSITIVE,0.9986957907676697
20c515e5-216c-4f73-97ac-60f4c018774b,nahid hasan,Very bad services,1,0,2022-11-02 18:13:02,,NEGATIVE,0.9994909763336182
20d4ba06-3167-47ce-94a2-d631a03ead97,Hicham Seffendji,I can't even open the nationality / citizenship drop down list when trying to sign up as a visitor! So I cannot create an account and therefore I cannot book anything! There must be option B!,1,15,2022-11-02 11:28:10,1.4.2,NEGATIVE,0.9994964599609375
e7e2e6bb-d962-4d17-9ecc-5aecba74bcc6,Amna Jillani,Great app,5,0,2022-11-02 10:27:28,1.4.2,POSITIVE,0.9987025260925293
c12d4103-db15-4720-bae7-9d7cab033866,Rayees Farooq,Its not working on my flagship phone xaiomi 12 pro...its contains so many bugs..needs to be fixed,1,2,2022-11-02 09:20:03,1.4.2,NEGATIVE,0.9994593262672424
14c212cd-aa41-449b-a613-fda3282167b8,Umar 121,V good app,5,0,2022-11-02 06:48:00,1.4.2,POSITIVE,0.9985608458518982
00df29a0-b02f-419a-b80d-a2c98f467280,Shaeik Sumon,Nice 👍,3,0,2022-11-01 18:35:57,1.4.2,POSITIVE,0.9986405968666077
acfa9294-a4ca-4460-b96d-8835f83a75e9,Haris Don,Good,5,0,2022-11-01 14:23:11,,POSITIVE,0.9984152317047119
ab43ba0e-cd38-4f60-afc6-36ee9928e74e,Anas Shah,This is totally wrong,1,0,2022-11-01 10:24:33,1.4.2,NEGATIVE,0.9994335770606995
e871af92-12b1-4534-ba55-5d44f0012978,Rihadul Islam,Tawakkalana is crashing again and again. This is so irritating please fix this please problem.,1,0,2022-11-01 08:38:10,,NEGATIVE,0.999502420425415
5a0c5481-4d00-4090-a982-d95108701f1c,Sk Parnk baj,Best,5,0,2022-11-01 01:26:54,,POSITIVE,0.9971845746040344
d84d82ea-3ac0-49cd-b7dc-e1728d2c6d16,Mohamd Mohamd,🤠🤠🤠🤠🤠,5,1,2022-10-31 19:41:58,,POSITIVE,0.9981343150138855
b908b0ae-0ab1-446e-acef-c6ef9b8e1a12,Naveed Ahmed,Good app,5,0,2022-10-31 15:27:15,1.4.2,POSITIVE,0.9987263083457947
c4654e2a-bc97-4b1c-9e59-f7c7c379e16b,Mushtaq syed,Good,5,1,2022-10-31 12:16:39,1.4.2,POSITIVE,0.9984152317047119
c89fb21c-a8bf-42ac-8cf3-9c68714fe063,Ucok Chabib,Sangat mbantu,5,0,2022-10-31 02:20:55,,POSITIVE,0.9938287138938904
c28a90ee-e015-40d5-8264-e50f7652d582,mughal newz,Good app I LOVE ❤️💕 SAUDI ARABIA,5,1,2022-10-30 18:34:33,1.4.2,POSITIVE,0.9987109899520874
04c10617-d266-4a37-9a0d-36e489b2e4de,Arif Malek,Fixed,5,0,2022-10-30 13:34:30,1.4.2,POSITIVE,0.9969661831855774
b7c67adb-4cd6-493c-a62c-c2c23cf82f1b,sardar ali sardar,good,5,0,2022-10-30 06:24:09,1.4.2,POSITIVE,0.9985306262969971
52beaa00-8ac7-4576-8678-f276736a93ac,MD Habib Mia,Nice app,5,0,2022-10-29 19:17:03,,POSITIVE,0.9985741376876831
430e5348-920e-4dd1-ace2-e7250033ef37,Alamin Ahamed joy,This nice apps....from Saudi Arabia ❤️,4,1,2022-10-29 18:03:29,1.4.2,POSITIVE,0.9986152648925781
07f5acec-e0f7-42ea-bbb5-27502e0596a4,Lohagaijje puya CTG,Good apps,5,0,2022-10-29 14:33:18,1.4.2,POSITIVE,0.9986134767532349
d13d8eea-847b-4688-8764-797e1c0a493f,Mohammad Farooq,Good,5,0,2022-10-29 11:15:55,1.4.2,POSITIVE,0.9984152317047119
67a77ed5-202d-4a47-831a-9ee7e61b942e,Juwel Sheikh,Nice,5,0,2022-10-29 10:37:26,,POSITIVE,0.9977694749832153
fbf4867d-9681-4375-9044-824ed581cba0,LGT JOKER,❤️❤️❤️,5,0,2022-10-28 07:19:37,1.4.2,POSITIVE,0.9983978867530823
0d1edb9c-a67f-48a6-8fcb-2ea44918fa4e,JEHAN JR,Good,5,0,2022-10-27 23:35:55,,POSITIVE,0.9984152317047119
ec29711f-859d-4554-aaff-53cef30257bc,Sahah Khad,Ok,5,0,2022-10-27 07:30:07,1.4.1,NEGATIVE,0.9943146109580994
d185a89a-a5a7-4595-822f-420a76b7894b,Md Shafayat,Good app,5,0,2022-10-26 18:00:28,,POSITIVE,0.9987263083457947
1426c9bd-0671-442b-a966-8f95233736bf,Imran Lal,❤❤❤🌹,5,0,2022-10-26 17:27:34,,POSITIVE,0.9984129667282104
8185b8c0-f9e9-4d40-9aa5-a1d0b213d53f,usman moideen kutty,Good,5,0,2022-10-26 06:52:19,1.4.1,POSITIVE,0.9984152317047119
8b410da6-d2b1-48a5-a4a3-99849aabb5ef,Shohag Chowdhury niloy,Good apps,5,0,2022-10-25 18:20:11,1.4.1,POSITIVE,0.9986134767532349
aa5ae3e0-d8ee-41fd-8dba-a3d338f5e889,میاں محمد مبشر نعیم میاں محمد مبشر نعیم,Like this app,5,0,2022-10-25 17:30:08,,POSITIVE,0.9985021352767944
ef6d1a9a-dc2f-452e-99f2-1bb7216e4723,latmiah Mahammed,Nice,5,0,2022-10-25 16:55:50,1.4.1,POSITIVE,0.9977694749832153
7cbea5aa-b587-4452-9c57-120be781b6b9,Tanjim Ahmed,Very bad allocation,1,0,2022-10-25 07:06:30,1.4.1,NEGATIVE,0.9994834661483765
6b7a71d8-4dfa-44a4-a07f-0b6040ea1951,Ahmad Al Hadi,"After installation, the app doesn't open. While opens it, shuts within seconds without opening..need a solution",1,14,2022-10-25 06:05:58,1.4.1,NEGATIVE,0.9995085000991821
03f1e062-8de4-45bd-969f-5416fce6ccc5,Ridoy Khan,Nine,5,0,2022-10-25 04:19:29,,POSITIVE,0.9849246144294739
f4d1223b-b566-46de-9e77-320a23a645c7,Rahat Islam,My iqama renew already but tawakkalna service showing expired 5 days ago,5,1,2022-10-24 23:39:22,1.4.1,NEGATIVE,0.9982478618621826
3a2e6856-7caf-44f5-8ff3-0f5899563e73,Roman Zakir,Good,5,0,2022-10-24 10:12:17,1.4.1,POSITIVE,0.9984152317047119
097a8755-272c-4a9f-a4ef-a7fdd64e2da5,Nipu Nipu,Good,4,2,2022-10-24 08:23:44,1.4.1,POSITIVE,0.9984152317047119
10e3ab8f-c35e-40bd-94f1-40d5576011e6,Him Anwar,Nice App,5,0,2022-10-24 06:17:37,,POSITIVE,0.9984990358352661
79eb63a6-0d90-49db-9103-09382b4f8af7,Sule Muntari,Cleared,5,0,2022-10-23 13:37:16,1.4.1,POSITIVE,0.9983667731285095
08bc4537-8fa4-4ae2-b0f2-57dc0102d117,Anees Khan,Very nice,5,0,2022-10-22 12:42:12,1.4.1,POSITIVE,0.9986618757247925
292988bc-b149-48e8-9edd-c4b36816a254,Md jobaer,Nice,5,0,2022-10-22 10:01:46,,POSITIVE,0.9977694749832153
f600a6e9-e15a-4f54-8300-12eaeba2f7d9,Slpoz Uddin,Nice app,5,0,2022-10-21 22:39:58,1.4.1,POSITIVE,0.9985741376876831
9c39deb4-7331-4af1-b5a7-2a673bd990a3,MdKazi Shawon,Nice,5,1,2022-10-21 21:38:32,1.4.1,POSITIVE,0.9977694749832153
dd4498db-d415-411b-8c91-173704e6fc33,SHIJU KALAYAPURAM,This application i cannot open my mi 3g phone...,2,1,2022-10-21 18:01:22,1.4.1,NEGATIVE,0.9994427561759949
f3ebf88f-ef18-421a-9432-9f82c05379b6,Md Shahen alom,Good app,5,0,2022-10-21 15:47:31,,POSITIVE,0.9987263083457947
1b0c7e0a-324b-46ea-b243-4a4664e765f8,ْ,great services and an intuitive UI but lacks optimization; the app consistently freezes when switching between tabs and takes too long to load.,4,96,2022-10-21 11:35:05,1.4.1,NEGATIVE,0.9995052814483643
e776fd4e-2acc-4f79-b981-1c155f4d1364,Kamal Uddin,Very nice,5,0,2022-10-20 16:37:04,,POSITIVE,0.9986618757247925
ba216f69-7ec5-4c3e-a22f-be3599f49c3c,Muhammad Aamir,Very poor App,1,0,2022-10-20 13:32:50,1.4.1,NEGATIVE,0.9994943141937256
4e13e248-82db-469e-b6ce-5d8de98c18be,shoaib goraya,Good,5,0,2022-10-20 12:34:10,,POSITIVE,0.9984152317047119
98e4f57d-cf26-4cc4-bb16-6e540a070701,abdo sayed,"The application does not work, crashe all the time",1,2,2022-10-20 08:54:46,1.4.1,NEGATIVE,0.9995059967041016
0493d755-01a3-4380-b871-70e840d6a5e0,Syed AbdulRafay Bukhari,Very poor app,1,0,2022-10-20 07:26:36,1.4.1,NEGATIVE,0.999495267868042
a2e12c9d-85a5-4321-9931-24393b1c272d,MD Rubel Hassan,App Problem,5,0,2022-10-20 05:42:57,,NEGATIVE,0.9987717270851135
3ce29c22-9e5a-405e-be00-bad46eea3beb,Murugan Chitra,Saishree,5,0,2022-10-20 03:56:25,,POSITIVE,0.9871286153793335
b5990702-45ff-42d9-b3d0-856bea92aad3,Urooj Ahmed,"I am unable to even sign up for the account let alone get appointments for umrah or rawadah. The nationality drop down isn't working and without it, app doesn't create the account. Been trying for more than 10 days now",1,142,2022-10-20 01:29:15,1.4.1,NEGATIVE,0.9995015859603882
6fad9e0c-0393-4318-8624-4bf7667bb4a4,Yasin Jamal,This app not working on my phone so I don't know if I can get it to work or not,5,1,2022-10-19 16:46:03,1.4.1,NEGATIVE,0.9994884729385376
fded72d4-d317-4084-b178-1b2758c5295f,asim sarkar,Nice,5,0,2022-10-19 01:26:06,1.4.1,POSITIVE,0.9977694749832153
6034e941-f625-4b66-9ecf-a3b70f2cc3b3,Jainal jumadil,Good,5,0,2022-10-18 18:23:55,,POSITIVE,0.9984152317047119
b6389e9a-0640-4dcd-94f1-69bdc067f9ca,Gulame Ali,Its never work out of saudia arabia. Always issue problems.,1,1,2022-10-18 14:10:10,1.4.1,NEGATIVE,0.9991956353187561
2d9e2c29-4b6c-4f60-80ba-25c07165cd0a,M. Fareed Ahmed,Good app,5,0,2022-10-18 10:50:14,,POSITIVE,0.9987263083457947
b7519d30-1ab5-47e4-89e5-bc3d98e0429e,Ammar Hussain,Good,5,0,2022-10-18 08:32:08,,POSITIVE,0.9984152317047119
8c711f73-a114-4a9a-909b-ec7d9319ec50,Sakib islam Shakil,Sakib,5,0,2022-10-18 04:24:26,,NEGATIVE,0.6743453741073608
df9f256f-d6a6-43da-8127-626157c48565,Mylyn “Babyxee” Adovasr,Good,5,0,2022-10-17 21:19:18,1.4.1,POSITIVE,0.9984152317047119
6e3cbeda-fd57-4d2d-b307-1ef73c5fe921,Rahul Kumar,Good,5,0,2022-10-17 19:17:46,,POSITIVE,0.9984152317047119
b1ceb462-ce11-4c74-ab20-c0d8fa28bcaa,Md Suman Miah,Namber one,5,0,2022-10-17 17:46:12,1.4.1,POSITIVE,0.9940696954727173
4884b612-1260-4601-9c60-ad90af86e1ec,Mohamed Rajab,Very useful app but ONLY IN ANDROID I am not allowed to take a screenshot of my documents! Why!!!,1,0,2022-10-17 13:56:18,1.4.1,NEGATIVE,0.9822423458099365
60c7b58e-1162-4d2e-9ecc-a049682764c4,Omar arap,number one,5,0,2022-10-17 01:44:08,1.4.1,POSITIVE,0.9972832202911377
96a07720-4d10-49e5-a3cd-457593825f34,NURUL HASAN,This app is not properly work. please this app update,1,0,2022-10-16 18:52:05,1.4.1,NEGATIVE,0.9994575381278992
01e21816-ce35-44ea-b4ef-420939d2fd5e,Monir Hossain,Very good apps,5,0,2022-10-16 08:40:46,,POSITIVE,0.9986470341682434
0a8040ce-d8e5-4007-a6b4-cd9c33c692de,dilshad Ahmed,Very good app easy to use,5,2,2022-10-16 07:40:35,,POSITIVE,0.9988468885421753
8a10b36c-d6b4-4caf-92f8-f83303a5ff9c,Hafiz Heena,Nice,5,0,2022-10-16 07:25:53,1.4.1,POSITIVE,0.9977694749832153
bceeaeb3-6191-417a-b955-70d6d1fcd5ff,Md Nirob,Good,5,0,2022-10-15 08:11:20,1.4.1,POSITIVE,0.9984152317047119
a9ac588f-8e8d-4b3d-876b-49d775c41aba,Md Nazrul,Good Aps,5,0,2022-10-14 21:32:32,1.4.1,POSITIVE,0.9985059499740601
6457bc51-fc04-4378-b244-099159894220,Parvaiz Ahmad,My Iqama has been renewed but its still showing old Iqama expiry Reminder,2,0,2022-10-14 19:02:43,1.4.1,POSITIVE,0.9515191316604614
4518eeae-3236-4f7e-bca1-0fb5ec0ef663,Md Zakir Hossain,Good,5,0,2022-10-14 16:06:02,1.4.1,POSITIVE,0.9984152317047119
027c78f3-09ed-4c77-ba73-83f6a9714450,Ashraf Jamali,App doesn't work in A7 mobile,1,2,2022-10-13 21:36:09,1.4.1,NEGATIVE,0.9994712471961975
29542a73-5ce3-4707-8145-3d8bafd3489a,Abdur R Khan,Good,5,0,2022-10-13 19:57:37,1.4.1,POSITIVE,0.9984152317047119
36bc24a6-2649-4eb6-8d70-e68c96969020,Abdul Hameed Ali Moh'd,Good,4,2,2022-10-13 13:25:27,1.4.1,POSITIVE,0.9984152317047119
cc67b5e8-2d70-4c70-993b-5e87bcad5afd,Manzoor pti zinda bad,Good,5,0,2022-10-13 09:57:40,,POSITIVE,0.9984152317047119
5e37e06e-5452-4e16-9f7e-e5a7f92cf3a3,Abdulatif Ahmed,Best,5,0,2022-10-12 22:51:29,1.4.1,POSITIVE,0.9971845746040344
d7c8bbb3-6e08-43c1-8164-c9126c28fa1d,Sajjad Ahmad,Ok so nice,5,1,2022-10-12 20:29:30,1.4.1,NEGATIVE,0.9890275001525879
db1d3586-970d-4c1c-bfd1-3172e690f08b,Salma Mohammed,"I'm at lMadina right now I want to book to go to Rawdha this App doesn't let me book and the reason it's giving me is ""I'm not identified as a muslim"" Seriously?",1,0,2022-10-12 19:34:20,1.4.1,NEGATIVE,0.9994860887527466
1f52a185-79a5-4715-9aa9-f048725156c8,Hamza khan Baloch,Not supported please do needfull.,5,2,2022-10-12 19:26:35,,NEGATIVE,0.9983129501342773
95ca1d97-14f3-4371-8852-59e7f56f990b,Shahid Khan,Good app,5,0,2022-10-12 18:32:41,1.4.1,POSITIVE,0.9987263083457947
772e4b86-264a-49a5-a802-ec1a9d419de4,Shahzad Abbasi,Not open my mobile this app,1,0,2022-10-10 19:13:45,,NEGATIVE,0.9994363188743591
a6a0c348-80df-4da9-8536-117ed7289548,Muzahid Muzahid,Good app,5,0,2022-10-10 17:30:00,,POSITIVE,0.9987263083457947
155f4e4d-711b-4c49-88b9-6a924d1c568e,Muhammad Putra Abdullah,Not good for use,1,0,2022-10-10 14:40:03,,NEGATIVE,0.9994627833366394
b0c1c8c7-fe94-4504-bf04-e56e0a358885,GORKHA BAHADUR Budhamagar,Good app,1,0,2022-10-10 07:13:20,1.4.1,POSITIVE,0.9987263083457947
c5be395e-d3c6-42d0-be38-5c66c812c88a,mohammad Jafor,good,5,0,2022-10-10 06:37:32,1.4.1,POSITIVE,0.9985306262969971
abd567fa-7831-49b0-96d4-126c04ae1576,Madah Hussain,Good,5,1,2022-10-10 06:30:39,1.4.1,POSITIVE,0.9984152317047119
55c04eec-cd50-4898-a9d5-985423ab6486,Muhammed Miraz,It's doesn't work,1,0,2022-10-09 16:19:39,,NEGATIVE,0.9994787573814392
246a7b63-8096-4d06-834a-5b84fac3cc6a,Fawwad z,"For umrah permit it showed error, very vad experience",1,0,2022-10-09 13:12:43,,NEGATIVE,0.999302864074707
a8ed7bef-4a48-494f-9ddf-947b69db689a,Rashid Mukhtar,Good,5,0,2022-10-09 12:32:49,1.4.1,POSITIVE,0.9984152317047119
feb7a376-d9c1-4da8-ab6a-b70c0567623c,Farabi Chowdhury Shohag,Good,5,0,2022-10-08 22:11:25,1.4.1,POSITIVE,0.9984152317047119
9d6a046d-9ffa-4e8f-9427-e58fb7b4f5c7,Waseem Khan,Good,5,0,2022-10-08 09:56:40,1.4.1,POSITIVE,0.9984152317047119
6f4b4eb3-7972-4731-a466-e6460ade3d4c,MD Rashed,Good app options,5,0,2022-10-08 09:43:33,,POSITIVE,0.998615026473999
2538af02-52aa-4ab0-91ef-42eb027cea31,ejaz khan,When I come Saudi I register my app with my passport number I want to register now with my iqama can you hell me,4,2,2022-10-07 19:53:49,1.4.1,NEGATIVE,0.9994388222694397
ee0d49b3-ca74-4595-a50c-8882af8ee3ed,Syed Rahmath Ali,Kindly let us know how to validate OTP to make digital card an official ID,1,0,2022-10-06 04:49:03,1.4.1,POSITIVE,0.9806899428367615
9915edbe-cead-470e-a92f-c39369b41c55,RANA SHEIKH,I am very happy get in the new apps this is quickly working everything getting the inside nice I love you Saudi Arabia,5,1,2022-10-05 19:37:42,,POSITIVE,0.9989110231399536
c8286649-a109-4fde-8dfb-1ee3b28db064,Luqman Kausar,Good application,4,1,2022-10-05 19:05:24,1.4.1,POSITIVE,0.9987081289291382
0077488c-a607-4dfd-8681-5faf7933466d,Md Nannu lslam,Nice app,3,0,2022-10-05 18:22:16,1.4.1,POSITIVE,0.9985741376876831
192b2594-88d9-4088-bfb0-c694d3e472b9,Rmp Bangla tv,Good app,5,0,2022-10-05 12:09:55,1.4.1,POSITIVE,0.9987263083457947
73ded51f-f6ca-4a64-b0b3-c58e1aa719e9,Suruj Molla,Good App,5,0,2022-10-05 11:21:32,,POSITIVE,0.9986206293106079
a57d334e-ac78-436c-88e4-c6d482feab3c,Fherdz Elacion,Good,5,0,2022-10-05 10:53:21,1.4.1,POSITIVE,0.9984152317047119
6782c66c-fa19-4275-b725-f6a5dffa8d77,Nijam Uddin,Good service 👍👍👍💯💯,5,0,2022-10-05 09:04:05,1.4.1,POSITIVE,0.9987795948982239
e9f48604-fa4d-4813-b6e0-61ca358a052f,Yunus Ps,Assalamualaikum wa Rahmatullah wa barkathu I Khasim Mohammad Younus updated and it's is very easy for updating but I am not able to understand how include another member. Can any body how have experienced with this app can share the method. It will be helpful to others who are new users. Walikum assalam wa rahmatullahi wa barkathu,5,1,2022-10-04 23:19:13,1.4.1,POSITIVE,0.9920910596847534
1e1b5b84-4055-4ee2-866c-e25dbb0f6fcb,Ismail Khan,Good,4,0,2022-10-04 19:53:13,,POSITIVE,0.9984152317047119
82090330-2ba8-4088-8445-d5bb0a84ae39,Safeer Ali,Very Travol this app,5,0,2022-10-04 13:42:40,,POSITIVE,0.9979532957077026
48c85c72-60a0-4b3e-840a-2eaecf332ad9,Muhammad Latif,Musuk,5,0,2022-10-04 11:24:12,1.4.1,NEGATIVE,0.9788520932197571
a466d7e6-58f7-449c-924c-31219b03eaa6,Saira S,Hajj and umrah services are not working.. please fix that issues,4,2,2022-10-04 08:59:47,1.4.1,NEGATIVE,0.999488115310669
166fe420-1b72-43ac-9382-0dbe576711e0,Abdul Malik Tabassum,It's not opening in my phone my phone 7.1 version of software and written in info it's support to 6.0 and up but my phone 7.1 and it's not opening in my phone plz fix the issue,1,2,2022-10-04 00:03:20,1.4.1,NEGATIVE,0.999380350112915
f2eaf82f-9c6b-487b-83d0-0197e81beabd,Gulam Hussin,Nice,5,0,2022-10-03 16:53:52,,POSITIVE,0.9977694749832153
7c26ebd3-250a-42ce-9783-01820ad87a81,Ashik Rahman,I have some problem not open,5,1,2022-10-03 15:46:04,1.4.1,NEGATIVE,0.9993487000465393
b16d8879-91fc-4c44-8a61-16bfaa2f42fe,Tahir Kashar,What happened i want to oppen it but unfortunately stopped??? My mobile is s7 adge,2,1,2022-10-03 04:51:30,1.4.1,NEGATIVE,0.9994593262672424
f034ba6d-8657-4d25-81ec-192eaf0b1ca0,Khalid Abbasi,Done,3,1,2022-10-02 18:20:05,1.4.1,POSITIVE,0.9984448552131653
303e3dc2-3fcb-4dfc-839a-93379ed48026,Ashfaq Khan,Bad,5,0,2022-10-02 12:28:18,,NEGATIVE,0.9991268515586853
ab4a567d-ef36-41d9-96c7-f2d2b96867da,Sujon Kumar,Nice,5,0,2022-10-02 03:50:23,,POSITIVE,0.9977694749832153
964db60f-3ac4-4a1f-b340-4c2989125a6d,Nursesang Ginto,It is good app and very accessible but the problem is I booked for GNP hospital and the app say so but GNP only accept 50 yes old and above. Why so? If they couldn't accept me there because of my they shouldn't be on the choices when I book. 😥😥😢😢😭,5,35,2022-10-01 14:41:27,1.4.1,POSITIVE,0.99483323097229
b35511f0-e305-49b2-95f6-4d89b1a38774,Waheed Momand,Best,5,0,2022-10-01 08:34:33,1.4.1,POSITIVE,0.9971845746040344
af1b005d-4b24-443e-9b88-7328d4095587,Imran Chohan,App is not working,1,1,2022-09-29 17:57:07,1.4.1,NEGATIVE,0.9994983673095703
a018fb75-7a01-474f-92e1-33946a62d790,George Njogu,Good,5,0,2022-09-29 14:11:32,1.4.1,POSITIVE,0.9984152317047119
f7e68bd2-1738-4295-ad86-69d64b9e80a1,Maksud Alam,Very helpful,5,0,2022-09-29 14:06:57,,POSITIVE,0.9983875751495361
e5dd65d1-d46a-4fed-8456-a1537899c6d0,Ahmed Mahir,Is not working (diabled),5,4,2022-09-29 05:45:00,1.4.1,NEGATIVE,0.9994763731956482
c5619f04-a118-41fa-9068-23a4a6ee5eb1,Tausif Khan,Bad app,5,0,2022-09-29 04:25:27,1.4.1,NEGATIVE,0.9994838237762451
c8e8c2f9-891c-411a-b937-f6005556a413,Manan Manj,My phone is doesn't support this app when i open this app it will be close automatically i uninstalled this app serval times but isn't work please fix this issue,1,107,2022-09-28 20:34:54,1.4.1,NEGATIVE,0.9994947910308838
76ed6c95-671e-4417-8165-cf4291e0a98f,Najma Nazir,No good,5,0,2022-09-28 05:26:22,,NEGATIVE,0.9993672966957092
a98217f1-fef0-48f6-9150-0a70c9b59242,Amany A Ibrahim,"It did not allow me to visit Rawda , as it did not record my as a Muslim",1,0,2022-09-27 19:26:04,,NEGATIVE,0.9994569420814514
4fae8df2-9fee-4178-9c17-f28c5b868c24,Sajjad Ahmed,Good,5,0,2022-09-27 17:23:37,1.4.1,POSITIVE,0.9984152317047119
3150a83b-d4aa-4b0d-bb72-b65384e35e68,Hridoy Sheek,Out of screen but why any problem i done know that happened,5,3,2022-09-27 15:08:34,1.4.1,NEGATIVE,0.9928988218307495
fbbf2e85-9670-4e2f-9b2b-d80db39c772e,Elizabeth Angco,Not open defficult to log in,2,2,2022-09-27 10:44:40,1.4.1,NEGATIVE,0.9994661211967468
82ec1576-4381-4a6f-9604-f7e2351d1afe,Mohammed Asif,Excellent services,5,1,2022-09-27 08:45:27,1.4.1,POSITIVE,0.9988186955451965
fff7c765-bf9a-49f3-8228-e9f8ee280a10,MD Salim Khan,nice app,5,0,2022-09-26 21:05:28,,POSITIVE,0.998537540435791
65b841b4-321b-42f7-88fd-ca47c922b23e,Ismail Khalil,Sudden close,1,0,2022-09-26 14:34:24,1.4.1,NEGATIVE,0.9942997694015503
b41ccff4-c57e-427e-9074-1d601dac8a00,Md Shakil Mia,It's not open in Samsung S8 edge. What is the problem? Solved it as soon as possible. Android-7,1,2,2022-09-26 12:43:34,,NEGATIVE,0.9226561784744263
f3bab290-d4c4-496d-9aba-daa7ddb28384,Rahmatullah Magsi,"Masha Allah tabarak allah, so great app for all people who was upset for going to umra permits but now we can get permit by this app and also get permit for the corona doses,,,, great and so perfect app🌹🌹🌹👈",5,2,2022-09-26 07:52:52,,POSITIVE,0.9988929629325867
4d23ed55-b4a0-4fcd-9565-a19afb587d79,Ahammadunni Pk,Good,5,0,2022-09-26 05:38:56,1.4.1,POSITIVE,0.9984152317047119
2a6cd584-1f13-4c3a-aa9c-704e08ae5777,elma ekra,nice app,5,0,2022-09-25 10:30:17,,POSITIVE,0.998537540435791
703e7957-1599-487b-9332-3a5d262c6529,Md Abdul,J tei,3,1,2022-09-25 08:40:57,1.4.1,POSITIVE,0.9846786260604858
85f99e85-2fda-4283-aa64-4837c890094d,Sardar Usman,Nyc,5,0,2022-09-24 19:48:04,,NEGATIVE,0.785789430141449
e09b2482-93ad-40e5-baba-ee642446e9bf,akon masum,I like to Saudi Arabia system,5,1,2022-09-24 10:51:09,1.4.1,POSITIVE,0.9975664615631104
31e26432-8593-4e93-8cb8-0747382aea9f,Musthafa Muckshood,Not working Says information entered incorrect I'm connecting from srilanka,1,1,2022-09-23 18:31:36,1.4.1,NEGATIVE,0.9994823932647705
988ac301-d8ec-4db5-aa00-0b91a8dd30ce,Mozammel Hoque,so good.,5,0,2022-09-23 16:21:44,,POSITIVE,0.9985670447349548
30b364c4-a683-4b14-90a4-d3f261f03f2b,Yaqoob Muhammad,Ok,5,0,2022-09-23 12:20:28,,NEGATIVE,0.9943146109580994
a1f9199f-e099-4115-8773-4ce86a2e141e,Aania Ahmed,It even does not open in my phone,1,2,2022-09-23 05:37:29,1.4.1,NEGATIVE,0.9994780421257019
87cc161a-a832-48ef-b97f-a5e478cfbd92,Talimand Khan,Excellent,5,0,2022-09-22 18:47:29,1.4.1,POSITIVE,0.998581051826477
2555dd92-7343-4993-aab6-4b5953ea5017,Ahmed Ubayd,Does not even open,1,0,2022-09-22 17:40:47,1.4.1,NEGATIVE,0.9994977712631226
80f14820-060d-4bef-92da-8ba7a9139f2c,Asharaf Ansari,Good App,5,0,2022-09-22 14:27:40,1.4.1,POSITIVE,0.9986206293106079
7055132f-519f-4229-881a-2a2dc4558f60,mahmoud bitar,Very slow and laggy,1,2,2022-09-22 09:24:46,1.4.1,NEGATIVE,0.9994869232177734
3a1fbb9f-b7da-490a-8e7d-d8440ae5660b,Tanvir Hossian,Good,5,0,2022-09-22 02:49:22,1.4.1,POSITIVE,0.9984152317047119
3d9e730a-34f8-464f-acf4-14d8ed74da21,md arman,Slow Downloading problem and go Back,1,0,2022-09-21 19:03:38,,NEGATIVE,0.9994057416915894
cd24fb73-5907-4275-b0ba-c24c7749692b,Mohamed Saged,Goooood,5,0,2022-09-21 18:53:15,,POSITIVE,0.9978951215744019
5b4ab5d8-7e6c-4253-9c03-4fc2ec14964f,Shah Hussain,Buldhng Electriction,1,0,2022-09-21 16:02:35,,NEGATIVE,0.9939285516738892
3c449446-2bcc-4d8a-bb2b-963e4235dce8,Fcyhgddy Hhgjvcg,Jk,5,0,2022-09-21 15:52:20,1.4.1,NEGATIVE,0.956492006778717
814f9a6d-7521-47a4-9027-dda7ad1d8a3c,Arobindo Sarker,Ok,5,0,2022-09-21 05:04:45,1.4.1,NEGATIVE,0.9943146109580994
bda1ec87-8a17-4dba-b869-dc37fa5b69ae,Nini Nini,Like,5,0,2022-09-21 02:36:20,1.3.2,POSITIVE,0.9969191551208496
e561991f-5ba4-45c7-8167-d74cce0a5f71,Javidkhankhan Khan,Shabir,5,0,2022-09-21 02:02:08,1.3.2,POSITIVE,0.9782968759536743
